client_id,average_balance,has_deposits,loan,has_insurance,has_mortgage,age,gender,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,probability,Unnamed: 0,target,poutcome
838429696,170.71028643458894,0,0,1,0,86,0,True,False,False,False,False,False,True,0.5514938746870959,35,838429696,1
1494666538,51445.06424424248,0,1,0,0,56,1,False,True,False,False,False,True,False,0.5508495546117705,36,1494666538,0
629582497,36963.7255736062,0,0,0,1,51,0,False,True,False,False,False,True,False,0.5491683649751301,37,629582497,0
1738177450,538.9996443274646,0,0,1,0,89,1,False,True,False,False,False,True,False,0.5491055178304485,38,1738177450,0
789282672,442.036461551693,0,0,1,0,87,1,False,True,False,False,True,False,False,0.5490611058423934,39,789282672,0
368012444,610.3617513868782,0,0,1,0,88,1,False,True,False,True,False,False,False,0.5488059339220289,40,368012444,0
1160693504,29200.2388659718,0,0,1,1,57,1,False,True,False,False,True,False,False,0.5484436500424767,41,1160693504,0
1035231241,34244.550124107955,0,1,0,1,53,1,False,True,False,False,False,True,False,0.546581950954594,42,1035231241,0
175712371,81202.88870469031,1,0,1,0,84,1,False,True,False,False,True,False,False,0.5427671358784241,43,175712371,1
104942363,467.7304458655884,1,0,0,0,73,0,False,True,False,False,False,True,False,0.525760816012021,44,104942363,0
101831034,2984.8174246937074,1,0,0,0,75,1,False,True,False,False,False,True,False,0.52542126779267,45,101831034,1
1995994246,2093.4913452225824,1,0,0,0,21,0,False,False,True,False,False,True,False,0.5237015821240555,46,1995994246,0
104199693,1702.3044651139896,1,0,0,0,33,1,False,True,False,False,True,False,False,0.5229302942059948,47,104199693,0
106360835,316.25751837144225,1,0,0,1,29,1,False,False,True,False,True,False,False,0.5197832936341945,48,106360835,0
100982190,371.2622426428635,1,0,1,1,49,1,False,True,False,True,False,False,False,0.518251074357249,49,100982190,0
103278285,249.13301734132006,1,0,0,1,32,0,False,True,False,True,False,False,False,0.5177104315246038,50,103278285,0
105735903,255.46271623343665,0,0,0,0,34,0,True,False,False,False,True,False,False,0.5165756571071703,51,105735903,0
104736684,861.1865129424256,0,0,1,0,52,1,False,True,False,False,True,False,False,0.5158898117254765,52,104736684,0
592127331,3416.5732372776306,1,0,0,0,77,0,True,False,False,False,True,False,False,0.5157202553223486,53,592127331,0
103459347,6115.024225311071,0,0,0,0,55,1,False,True,False,False,False,False,True,0.5156281634859234,54,103459347,0
924772701,4653.705812216315,1,0,0,0,77,1,True,False,False,False,False,True,False,0.5153967868563331,55,924772701,1
377962581,807.7338544046822,1,0,0,0,76,1,True,False,False,True,False,False,False,0.5153233994663318,56,377962581,0
364189396,570.6302065296067,1,0,0,0,78,0,True,False,False,True,False,False,False,0.5151148615417984,57,364189396,1
445025023,1824.0081473123232,1,0,1,0,77,0,False,True,False,False,False,False,True,0.5148319806824097,58,445025023,1
583226847,3223.5879601085685,1,0,0,0,78,0,True,False,False,False,True,False,False,0.5148235910745339,59,583226847,0
1128962236,7752.227473964959,1,0,1,0,77,1,False,True,False,False,False,True,False,0.5147577475504379,60,1128962236,0
170234727,8367.363371548485,1,0,1,0,79,1,False,True,False,False,True,False,False,0.5147399548432976,61,170234727,1
105818842,839.6988684707989,0,0,0,0,41,1,False,True,False,False,True,False,False,0.5147300849174388,62,105818842,0
101341389,997.5449161083319,0,0,1,0,38,1,False,True,False,False,True,False,False,0.5147300849174388,63,101341389,0
957529019,9565.120587647909,1,0,1,0,77,1,False,True,False,False,True,False,False,0.5145539704506615,64,957529019,0
1174254857,0.008271412184668188,1,0,0,0,77,1,True,False,False,False,True,False,False,0.5144891751754537,65,1174254857,1
501158383,1386.6385541769944,1,0,0,0,78,1,True,False,False,True,False,False,False,0.5142619662701465,66,501158383,1
192509581,64.23903716240416,1,0,0,0,79,1,True,False,False,True,False,False,False,0.5141173394014359,67,192509581,0
733275692,1424.2980745839375,1,0,1,0,76,0,True,False,False,True,False,False,False,0.5140534023110491,68,733275692,1
1939446661,674.5426279091811,1,0,0,0,77,0,False,True,False,False,False,True,False,0.5139665724807463,69,1939446661,1
1637743138,270.73174013384613,1,0,1,0,78,0,True,False,False,True,False,False,False,0.5139370327375051,70,1637743138,0
105414442,326.6401277735071,0,0,0,0,32,0,False,True,False,False,True,False,False,0.5139117867864987,71,105414442,0
1398048775,647.8736809443565,1,0,1,0,79,1,False,True,False,False,True,False,False,0.513814460716669,72,1398048775,1
1611499123,850.7336409045604,1,0,1,0,76,0,False,True,False,False,True,False,False,0.5136237837724924,73,1611499123,0
153218409,665.7545788334039,1,0,0,0,77,0,False,True,False,False,True,False,False,0.5135955220998942,74,153218409,1
736496687,8592.569293157921,1,0,1,0,78,1,False,True,False,True,False,False,False,0.5135486020081225,75,736496687,1
688427385,2218.621267181794,1,0,1,0,78,1,False,True,False,False,False,False,True,0.5131954520842937,76,688427385,1
1763828751,4789.926275021047,1,0,1,0,78,0,False,True,False,False,False,False,True,0.5131149312961256,77,1763828751,0
106451629,732.3962700180515,0,1,0,0,41,0,False,False,True,False,True,False,False,0.5130514785644525,78,106451629,0
1041657618,349.59922802693666,1,0,1,0,77,1,False,True,False,False,False,False,True,0.5130082864211671,79,1041657618,0
102376256,1417.6895332329789,0,0,0,1,58,1,False,False,True,False,False,True,False,0.5128373623847003,80,102376256,0
709385038,198.20444031914457,1,0,0,0,78,1,False,True,False,True,False,False,False,0.5128304458648315,81,709385038,1
1806023880,1.2436090405961022,1,0,0,0,77,1,False,True,False,False,False,True,False,0.512823340290865,82,1806023880,0
1996128707,554.1890614564611,0,0,0,0,42,1,False,False,True,False,False,True,False,0.5128069565991994,83,1996128707,0
1845030290,1245.8804723327314,1,0,1,0,78,0,False,True,False,False,False,True,False,0.5125973472716258,84,1845030290,0
1607981513,3038.1051589797203,1,0,0,0,76,0,True,False,False,True,False,False,False,0.512560625301095,85,1607981513,0
101209310,4298.743917030278,0,0,0,1,51,0,False,False,True,False,False,True,False,0.5125545180103036,86,101209310,0
1348927337,2763.0994015611095,1,0,1,0,78,0,True,False,False,True,False,False,False,0.512542725880638,87,1348927337,0
1794013350,2685.644429043557,1,0,0,0,76,1,True,False,False,True,False,False,False,0.5125220727174925,88,1794013350,1
1205876871,3244.49075554954,1,0,1,0,78,1,False,True,False,False,False,False,True,0.5124594713068207,89,1205876871,0
1402608481,2691.0055002952977,1,0,0,0,79,0,False,True,False,False,True,False,False,0.512447263620882,90,1402608481,1
100741497,226.95768756812163,0,0,0,1,56,1,False,True,False,False,True,False,False,0.5124278051628564,91,100741497,0
1996391799,25.5504359557324,0,0,0,0,30,0,False,False,True,False,False,True,False,0.5119735404795982,92,1996391799,0
714088956,13128.199196727075,1,0,0,0,56,0,True,False,False,False,False,True,False,0.5119423603554908,93,714088956,0
1765020190,1514.5178828460616,1,0,1,0,76,1,False,True,False,True,False,False,False,0.5116562257846947,94,1765020190,0
1899267232,4111.042422044258,1,0,1,0,76,0,False,True,False,False,True,False,False,0.5115892940124095,95,1899267232,0
812384993,3011.633969354182,1,0,0,0,79,1,False,True,False,True,False,False,False,0.5114538836150557,96,812384993,1
103634742,297.37134891248064,0,0,0,1,50,0,False,True,False,False,True,False,False,0.5113914584994774,97,103634742,0
107394598,286.1430444968374,0,0,0,1,36,0,False,True,False,False,False,True,False,0.5112628652122375,98,107394598,0
102763302,904.5951325151667,0,0,0,1,38,1,False,True,False,False,False,True,False,0.5112536360220971,99,102763302,0
1745698405,462.4658628427548,1,0,1,0,79,1,False,True,False,True,False,False,False,0.5112338212716276,100,1745698405,0
241025095,23873.977093040477,1,0,0,0,24,0,False,False,True,False,True,False,False,0.5109510309767553,101,241025095,1
106281698,405.1081628436519,0,0,0,1,31,0,False,False,True,False,True,False,False,0.510842359015651,102,106281698,0
684390477,27630.226210591227,1,0,1,0,55,0,False,True,False,False,True,False,False,0.5107611653357287,103,684390477,0
104729572,115.60126727658641,0,0,1,1,51,1,False,True,False,True,False,False,False,0.5106861088946493,104,104729572,0
100757123,5789.03041133738,0,0,0,1,33,0,False,True,False,False,True,False,False,0.5105793656198836,105,100757123,0
103751194,126.63551582737554,0,0,0,1,44,0,False,True,False,True,False,False,False,0.5104774710732647,106,103751194,0
1689888632,2209.0329900540232,1,0,1,0,76,0,False,True,False,True,False,False,False,0.5104762759574627,107,1689888632,1
261805829,13530.8765196687,1,0,0,0,60,1,False,True,False,False,False,True,False,0.5103974229525233,108,261805829,1
838603550,12961.484974755427,1,0,1,0,55,1,False,True,False,False,False,True,False,0.5103137492688131,109,838603550,0
105887443,404.1495928555795,0,0,0,1,37,0,False,True,False,False,True,False,False,0.5102311860619435,110,105887443,0
1673212444,1771.9314662680433,1,0,1,1,76,1,False,True,False,False,False,False,True,0.5097169795263787,111,1673212444,1
318937481,6602.32297670842,1,0,0,0,61,1,True,False,False,False,False,True,False,0.5093827304193012,112,318937481,1
360269900,599.5321245500523,1,0,0,0,64,0,True,False,False,False,True,False,False,0.5092320074379033,113,360269900,1
1137273203,12990.308911236041,1,0,0,0,34,1,False,False,True,False,False,True,False,0.5090283942824853,114,1137273203,1
496518478,228.1288346898526,1,0,0,0,69,1,True,False,False,False,False,True,False,0.5089879867070951,115,496518478,0
696037840,13000.577349265799,1,0,0,0,39,0,False,True,False,False,True,False,False,0.5087408225352801,116,696037840,1
371690729,4055.178977951011,1,0,0,0,74,1,True,False,False,False,True,False,False,0.5086867466811912,117,371690729,0
798556559,873.5816626746849,1,0,0,0,65,0,True,False,False,False,True,False,False,0.5083575276975749,118,798556559,1
348656248,69.80636186979403,1,0,0,0,21,0,False,False,True,False,True,False,False,0.5083447084677092,119,348656248,0
1996539322,532.399205692314,0,0,0,1,38,0,False,True,False,False,False,True,False,0.508306054389706,120,1996539322,0
831515662,5923.830208023219,1,0,1,0,62,0,True,False,False,False,False,True,False,0.5082995876909675,121,831515662,1
757957051,1445.1206908693634,1,0,0,0,63,0,True,False,False,False,True,False,False,0.5081699660751585,122,757957051,1
510196091,431.77058973745886,1,0,0,0,72,1,True,False,False,False,False,True,False,0.5081600263998304,123,510196091,1
1950549366,429.35661837461663,1,0,0,0,67,0,True,False,False,False,False,True,False,0.5081321820242019,124,1950549366,1
735151623,6496.872895395708,1,0,0,0,61,0,True,False,False,False,True,False,False,0.5080956901835069,125,735151623,0
1541066421,46.655081189195265,1,0,0,0,66,0,True,False,False,False,False,False,True,0.5080535359114254,126,1541066421,1
365752105,71.61173147306489,1,0,0,0,70,1,False,True,False,False,False,True,False,0.5080248655010243,127,365752105,1
707133965,1352.878225119699,1,0,0,0,75,1,True,False,False,False,True,False,False,0.5078865116596271,128,707133965,1
325725616,10542.385145360018,1,0,0,0,56,0,True,False,False,False,False,True,False,0.5077768992278235,129,325725616,1
1361629761,5264.627429083628,1,0,0,0,67,1,True,False,False,False,True,False,False,0.5077645552441028,130,1361629761,1
1177854254,24320.55176232843,1,0,0,0,39,0,False,False,True,True,False,False,False,0.5077337447330549,131,1177854254,1
771190458,233.1472339289108,1,0,0,0,21,1,False,False,True,False,True,False,False,0.5076788602802306,132,771190458,0
639588999,9104.756275745485,1,0,0,0,69,1,False,True,False,False,True,False,False,0.5076649075581641,133,639588999,0
1174814440,950.9702327884662,1,0,0,0,61,0,True,False,False,False,True,False,False,0.5076212502320523,134,1174814440,0
385636020,194.93847477573308,1,0,0,0,66,0,False,True,False,False,True,False,False,0.5076122827857391,135,385636020,0
392540887,54.759764069099575,1,0,0,0,61,0,False,True,False,False,True,False,False,0.5076122827857391,136,392540887,1
389719146,9241.734760911811,1,0,0,0,51,0,True,False,False,False,True,False,False,0.507572994952024,137,389719146,1
141547777,29.260998779404,1,0,0,0,62,0,True,False,False,False,False,True,False,0.5075702502243801,138,141547777,1
999736774,4703.622577454885,1,0,0,0,63,1,True,False,False,False,True,False,False,0.5075680853946162,139,999736774,0
1074508129,4581.99623571299,1,0,1,0,69,1,True,False,False,False,True,False,False,0.5075680853946162,140,1074508129,1
212031855,5563.862505907239,1,0,0,0,71,0,True,False,False,False,True,False,False,0.507545503370833,141,212031855,0
1736301874,4375.523979821787,1,0,0,0,71,1,True,False,False,False,True,False,False,0.5075352114850363,142,1736301874,1
754138276,29.35839763773097,1,0,1,0,82,1,True,False,False,False,False,True,False,0.5075235462627511,143,754138276,0
428390753,3716.045489594942,1,0,1,0,66,1,True,False,False,True,False,False,False,0.5074367021815649,144,428390753,0
565547512,12041.616604250588,1,0,1,0,60,0,True,False,False,False,True,False,False,0.5074294059118588,145,565547512,0
364521796,1559.0193365103846,1,0,0,0,72,1,False,True,False,False,True,False,False,0.5074154804986726,146,364521796,1
428297049,1799.8703224584553,1,0,0,0,63,0,False,True,False,False,False,True,False,0.5074107025683199,147,428297049,0
1779457377,341.27608007653936,1,0,0,0,67,1,True,False,False,False,False,True,False,0.5073908655587847,148,1779457377,1
347072526,10918.237782952247,1,0,0,0,59,1,False,True,False,False,True,False,False,0.5073694786862386,149,347072526,0
895578480,4190.52676132348,1,0,1,0,68,0,True,False,False,False,True,False,False,0.507359400594641,150,895578480,1
1479692478,697.1136780207665,1,0,0,0,21,1,False,False,True,False,True,False,False,0.5073502709595117,151,1479692478,1
404167299,4761.14895352777,1,0,0,0,63,1,False,True,False,False,True,False,False,0.5073412011291035,152,404167299,0
842748398,3462.888046316414,1,0,0,0,59,1,True,False,False,False,False,True,False,0.5073383081580701,153,842748398,0
371344552,3357.1687840576515,1,0,0,0,61,0,False,True,False,False,False,True,False,0.5073364231778043,154,371344552,0
1521788907,546.1312764383835,1,0,0,0,59,1,True,False,False,False,True,False,False,0.5072855771414697,155,1521788907,0
860527489,1821.0052710416628,1,0,0,0,20,1,False,False,True,False,True,False,False,0.5072733729184669,156,860527489,0
766145762,841.232130943964,1,0,0,0,20,0,False,False,True,False,False,False,True,0.5072522589323467,157,766145762,0
316874747,1140.2282029501046,1,0,0,0,72,0,False,True,False,False,True,False,False,0.507206793816164,158,316874747,1
630363626,993.3754809816788,1,0,0,0,59,0,True,False,False,False,True,False,False,0.5071875647455005,159,630363626,0
409747016,262.2104802384412,1,0,0,0,44,1,True,False,False,False,True,False,False,0.5070631791985294,160,409747016,0
408444952,33.514727977258055,1,0,0,0,55,0,True,False,False,False,False,True,False,0.5070584011707013,161,408444952,0
1240048663,691.4993959016218,0,0,1,0,78,0,True,False,False,False,True,False,False,0.5070472759190793,162,1240048663,0
370996091,127.38261480318504,1,0,1,0,82,1,False,True,False,False,True,False,False,0.5070153744965071,163,370996091,0
1233017914,406.1903573717488,1,0,1,0,71,0,True,False,False,False,False,False,True,0.5070111421166669,164,1233017914,0
1839654623,698.4565641980782,1,0,0,0,67,1,True,False,False,False,True,False,False,0.50700105848374,165,1839654623,0
477336722,856.3843674865168,1,0,1,0,69,0,False,True,False,False,False,True,False,0.5069877765799863,166,477336722,0
1640998594,180.37610682674767,1,0,0,0,21,0,False,False,True,False,True,False,False,0.5069482465699391,167,1640998594,1
1539343067,805.740247296639,1,0,0,0,20,1,False,False,True,False,False,False,True,0.5069390144790996,168,1539343067,1
813331091,4239.582833305058,1,0,0,0,60,0,True,False,False,False,True,False,False,0.5069257084987207,169,813331091,0
1459261994,17341.45035037429,1,0,0,0,60,0,False,True,False,False,False,False,True,0.5069072928882863,170,1459261994,0
1877067751,26951.660764259763,1,0,0,0,31,0,False,False,True,True,False,False,False,0.5069048668053262,171,1877067751,1
451524928,867.872426872869,1,0,1,0,74,0,False,True,False,False,True,False,False,0.5069022085081344,172,451524928,1
418502066,168.72574539182628,1,0,0,0,52,0,True,False,False,False,True,False,False,0.5068544883185514,173,418502066,0
451042694,193.0737384640608,1,0,0,0,56,0,True,False,False,False,True,False,False,0.5068544883185514,174,451042694,0
430068998,824.6971799043464,1,0,0,0,50,0,True,False,False,False,False,True,False,0.5068404780941971,175,430068998,1
323111233,934.2670026701666,1,0,0,0,49,0,True,False,False,False,False,True,False,0.5068404780941971,176,323111233,0
888940664,815.0749200506037,1,0,0,0,63,1,False,False,True,False,False,True,False,0.5068073971449335,177,888940664,1
125571081,20776.031083797407,1,0,1,0,65,0,False,True,False,False,True,False,False,0.5067563696099557,178,125571081,0
1118728878,174.46309823010907,1,0,0,0,20,0,False,False,True,False,True,False,False,0.506733859955577,179,1118728878,1
1118138239,203.58277549101862,1,0,0,0,20,0,False,False,True,False,True,False,False,0.506733859955577,180,1118138239,0
951282020,98.18040725314985,1,0,1,0,21,0,False,False,True,False,True,False,False,0.506733859955577,181,951282020,1
520573111,714.305343718409,1,0,0,0,67,0,False,True,False,False,False,True,False,0.5067237022222317,182,520573111,1
1962864116,9669.557351946698,1,0,1,0,59,0,False,True,False,False,False,True,False,0.5066709664887296,183,1962864116,1
861423671,7434.733601889078,1,0,0,0,62,1,False,True,False,False,False,True,False,0.5066705346562604,184,861423671,0
1297439756,12724.216668778696,1,1,0,0,30,1,False,True,False,False,True,False,False,0.5066686639302087,185,1297439756,1
936648573,7.95672807600805,1,0,0,0,70,0,True,False,False,False,True,False,False,0.5066550680984877,186,936648573,1
1589909388,257.8571596063478,1,0,0,0,61,1,False,True,False,False,False,True,False,0.5066283768449759,187,1589909388,1
1387985175,12948.462010375693,1,0,0,1,27,0,False,False,True,False,False,True,False,0.5066236567310832,188,1387985175,0
224467557,426.6839405624436,1,0,1,0,81,1,True,False,False,False,True,False,False,0.5066003262909802,189,224467557,0
474719191,1018.2128151048402,1,0,0,0,61,0,False,True,False,False,True,False,False,0.5065962836479276,190,474719191,0
619418291,1147.6018840881209,1,0,0,0,62,1,False,True,False,False,True,False,False,0.5065409005020979,191,619418291,1
767711021,997.4881673890204,1,0,0,0,66,0,False,True,False,False,True,False,False,0.5065197856625295,192,767711021,1
608042516,698.8586867553844,1,0,1,0,64,0,False,True,False,False,False,False,True,0.5065197856625295,193,608042516,1
491903018,936.624433427534,1,0,0,0,65,0,False,True,False,False,True,False,False,0.5065197856625295,194,491903018,1
1082670712,760.8270463176707,1,0,0,0,20,0,False,False,True,False,False,False,True,0.5065159330381269,195,1082670712,1
1138141986,767.3402481168675,1,0,0,0,21,0,False,False,True,False,True,False,False,0.5065159330381269,196,1138141986,0
1326634322,243.8926750069471,1,0,0,0,70,1,True,False,False,True,False,False,False,0.5065020575002274,197,1326634322,0
725540864,4010.012988604925,1,0,0,0,66,1,False,True,False,False,True,False,False,0.5064666175244303,198,725540864,0
1263025318,1085.4905563500051,1,0,0,0,60,0,True,False,False,False,True,False,False,0.5064601379337853,199,1263025318,1
1435440420,345.6454335349869,1,0,0,0,60,1,True,False,False,False,False,True,False,0.5064501972643051,200,1435440420,1
417583893,2907.675673128007,1,0,0,0,61,1,False,True,False,False,True,False,False,0.5064438701283188,201,417583893,0
309910642,1729.0025139799018,1,0,0,0,71,1,True,False,False,True,False,False,False,0.5064392986311642,202,309910642,0
1250882667,9478.848980196906,1,0,0,0,74,0,False,True,False,False,True,False,False,0.506424214794293,203,1250882667,1
1055106939,161.229883194368,1,0,0,0,72,1,False,True,False,False,False,True,False,0.506413986564603,204,1055106939,1
1029570077,5856.211923864983,1,0,0,0,59,1,True,False,False,False,True,False,False,0.5063980679131571,205,1029570077,1
1288585447,563.6757548239594,1,0,0,0,62,1,False,True,False,False,False,True,False,0.5063925409471478,206,1288585447,1
1244278056,659.2144947423941,1,0,1,0,71,1,False,True,False,False,False,True,False,0.5063925409471478,207,1244278056,0
564485949,275.3507897838318,1,0,0,0,49,1,True,False,False,False,False,True,False,0.5063925024803329,208,564485949,0
550318872,2149.436460312677,1,0,1,0,67,1,False,False,True,False,False,True,False,0.5063845261946424,209,550318872,1
1178763771,3184.4503341726936,1,0,0,0,73,1,True,False,False,False,False,True,False,0.5063825084386973,210,1178763771,1
1708559033,173.36620837860184,1,0,1,0,61,1,False,True,False,False,False,True,False,0.5063811105376226,211,1708559033,0
421453716,4357.280852162024,1,0,0,0,46,0,True,False,False,False,True,False,False,0.506374698731662,212,421453716,1
688245272,1579.2458975786014,1,0,1,0,63,0,False,True,False,False,True,False,False,0.5063322037808459,213,688245272,0
770080616,1445.363358337005,1,0,0,0,67,0,False,True,False,False,True,False,False,0.5063322037808459,214,770080616,1
588816964,6412.365050448307,1,0,0,0,70,0,False,True,False,False,True,False,False,0.5062579200093819,215,588816964,1
696771591,207.6432855470589,1,0,0,0,80,1,True,False,False,True,False,False,False,0.5062362828010809,216,696771591,0
1627076302,1016.957205139838,1,0,0,0,61,1,False,True,False,False,False,True,False,0.5062228657914319,217,1627076302,0
917042133,145.27042575289605,1,0,1,0,66,0,False,True,False,False,False,True,False,0.506205288492711,218,917042133,1
1249850747,1361.2481966703613,1,0,0,0,61,1,False,True,False,False,False,True,False,0.5062049578503599,219,1249850747,0
1267945085,279.4865389955984,1,0,0,0,62,0,False,True,False,False,True,False,False,0.5061978533539186,220,1267945085,1
231743125,20603.50342883733,1,0,0,0,27,1,False,False,True,False,False,True,False,0.5061948946303466,221,231743125,1
163740344,1259.1204855419019,1,0,0,0,61,1,False,True,False,False,False,True,False,0.5061945875254882,222,163740344,0
1369448242,639.7797761728923,1,0,0,0,63,1,False,True,False,False,True,False,False,0.5061886208989759,223,1369448242,0
863037351,37.7189641892909,1,0,0,0,45,1,True,False,False,False,True,False,False,0.5061885824317662,224,863037351,0
189245625,992.9117435337296,1,0,0,0,61,1,False,True,False,False,True,False,False,0.5061782505657111,225,189245625,0
1719103788,230.53794267702915,1,0,0,0,61,1,False,True,False,False,True,False,False,0.506177190372237,226,1719103788,0
429489966,36.591104558833976,1,0,0,0,24,1,False,False,True,False,False,True,False,0.5061694140398123,227,429489966,1
1579594763,4694.695659297673,1,0,0,0,64,1,False,True,False,False,False,True,False,0.5061485816144251,228,1579594763,1
1483993482,1597.9993106519676,1,0,0,0,73,1,False,True,False,False,False,True,False,0.5061419598216912,229,1483993482,1
1439123346,5998.175032438098,1,0,0,0,61,1,False,True,False,False,False,True,False,0.5061306736076084,230,1439123346,0
205152107,3578.375409266836,1,0,1,0,71,1,False,True,False,False,False,True,False,0.5061203032447518,231,205152107,0
1559653162,346.74167948465214,1,0,0,0,21,0,False,False,True,False,False,False,True,0.5061201841695261,232,1559653162,1
961508228,241.10849128390177,1,0,0,0,68,0,True,False,False,True,False,False,False,0.5060968744830606,233,961508228,1
1257066964,379.25688406445903,1,0,0,0,60,0,True,False,False,False,True,False,False,0.5060375779952002,234,1257066964,1
1596777398,1473.549912387625,1,0,0,0,62,1,False,True,False,False,True,False,False,0.5060189440252214,235,1596777398,1
1571563184,1254.1449920523248,1,0,0,0,67,0,False,True,False,False,False,True,False,0.5060141657363497,236,1571563184,0
937765785,15152.502465505531,1,0,0,0,26,1,False,False,True,False,False,True,False,0.5060087782234651,237,937765785,1
1174377874,1536.2544451834287,1,0,0,0,62,1,False,True,False,False,False,True,False,0.5060084711158164,238,1174377874,0
1180838322,1666.7649301994747,1,0,1,0,64,1,False,True,False,False,False,True,False,0.5060084711158164,239,1180838322,0
1109714243,86.18412415392356,1,0,0,0,66,0,False,True,False,False,True,False,False,0.5060013665512075,240,1109714243,0
1169741040,192.43642927426973,1,0,0,0,62,0,False,True,False,False,True,False,False,0.5060013665512075,241,1169741040,1
1346518081,1712.0934889920313,1,0,0,0,71,1,False,True,False,False,True,False,False,0.5060010359055638,242,1346518081,1
1625757708,534.9794883493823,1,0,0,0,61,0,False,True,False,False,True,False,False,0.5059978286327999,243,1625757708,1
1031373895,604.5191249291893,1,0,0,0,65,1,False,True,False,False,True,False,False,0.5059921340077979,244,1031373895,1
1144671823,522.5558690164596,1,0,0,0,63,1,False,True,False,False,True,False,False,0.5059921340077979,245,1144671823,0
673670244,1319.7152210596553,1,0,0,0,46,1,True,False,False,False,False,True,False,0.5059869865993196,246,673670244,0
